[0.003s][info][class,load] opened: /home/lesco/dev/Java/zulu15.28.51-ca-jdk15.0.1-linux_x64/lib/modules
[10,113s][info][class,load] io.netty.handler.codec.http.LastHttpContent source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,114s][info][class,load] io.netty.handler.codec.http.HttpMessage source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,114s][info][class,load] io.netty.handler.codec.http.HttpHeaders source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,116s][info][class,load] io.vertx.core.MultiMap source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,116s][info][class,load] io.vertx.core.http.impl.headers.VertxHttpHeaders source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,116s][info][class,load] io.netty.handler.codec.ByteToMessageDecoder$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,117s][info][class,load] io.netty.handler.codec.ByteToMessageDecoder$2 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,117s][info][class,load] io.vertx.core.http.HttpHeaders source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,118s][info][class,load] io.netty.handler.codec.http.HttpHeaderNames source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,119s][info][class,load] io.netty.handler.codec.http.HttpHeaderValues source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,120s][info][class,load] io.netty.handler.codec.http.HttpObjectDecoder$State source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,120s][info][class,load] io.netty.util.internal.AppendableCharSequence source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[10,121s][info][class,load] io.netty.handler.codec.http.HttpObjectDecoder$HeaderParser source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,121s][info][class,load] io.netty.handler.codec.http.HttpObjectDecoder$LineParser source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,121s][info][class,load] io.netty.handler.codec.TooLongFrameException source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,123s][info][class,load] io.netty.channel.ChannelOutboundHandlerAdapter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-transport-4.1.49.Final.jar
[10,123s][info][class,load] io.netty.handler.codec.MessageToMessageEncoder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,123s][info][class,load] io.netty.handler.codec.http.HttpObjectEncoder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,123s][info][class,load] io.netty.handler.codec.http.HttpResponseEncoder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,123s][info][class,load] io.vertx.core.http.impl.VertxHttpResponseEncoder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,124s][info][class,load] io.netty.handler.codec.EncoderException source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,125s][info][class,load] io.netty.buffer.Unpooled source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-buffer-4.1.49.Final.jar
[10,126s][info][class,load] io.netty.buffer.ReadOnlyByteBuf source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-buffer-4.1.49.Final.jar
[10,126s][info][class,load] io.netty.buffer.WrappedUnpooledUnsafeDirectByteBuf source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-buffer-4.1.49.Final.jar
[10,127s][info][class,load] io.netty.buffer.ReadOnlyByteBufferBuf source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-buffer-4.1.49.Final.jar
[10,127s][info][class,load] io.netty.buffer.ReadOnlyUnsafeDirectByteBuf source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-buffer-4.1.49.Final.jar
[10,127s][info][class,load] io.netty.buffer.UnreleasableByteBuf source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-buffer-4.1.49.Final.jar
[10,128s][info][class,load] io.netty.buffer.FixedCompositeByteBuf source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-buffer-4.1.49.Final.jar
[10,131s][info][class,load] java.lang.Deprecated source: jrt:/java.base
[10,133s][info][class,load] com.sun.proxy.$Proxy18 source: __dynamic_proxy__
[10,134s][info][class,load] io.vertx.core.net.impl.PartialPooledByteBufAllocator$PooledChannelHandlerContext source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,135s][info][class,load] io.vertx.core.http.impl.Http1xUpgradeToH2CHandler source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,136s][info][class,load] io.netty.handler.codec.Headers source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,137s][info][class,load] io.netty.handler.codec.http2.Http2Headers source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http2-4.1.49.Final.jar
[10,138s][info][class,load] io.netty.handler.codec.CodecOutputList source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,138s][info][class,load] io.netty.handler.codec.CodecOutputList$CodecOutputListRecycler source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,138s][info][class,load] io.netty.handler.codec.CodecOutputList$2 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,139s][info][class,load] io.netty.handler.codec.CodecOutputList$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,139s][info][class,load] io.netty.handler.codec.CodecOutputList$CodecOutputLists source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,140s][info][class,load] io.netty.handler.codec.http.HttpObjectDecoder$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,141s][info][class,load] io.netty.handler.codec.http.HttpRequest source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,141s][info][class,load] io.netty.handler.codec.http.DefaultHttpObject source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,141s][info][class,load] io.netty.handler.codec.http.DefaultHttpMessage source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,141s][info][class,load] io.netty.handler.codec.http.DefaultHttpRequest source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,142s][info][class,load] io.netty.handler.codec.http.DefaultHttpHeaders source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,143s][info][class,load] io.netty.handler.codec.http.CombinedHttpHeaders source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,143s][info][class,load] io.netty.handler.codec.http.HttpVersion source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,144s][info][class,load] io.netty.handler.codec.http.HttpMethod source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,145s][info][class,load] io.netty.handler.codec.http.HttpMethod$EnumNameMap source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,145s][info][class,load] io.netty.handler.codec.http.HttpMethod$EnumNameMap$Node source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,146s][info][class,load] io.netty.handler.codec.http.EmptyHttpHeaders source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,147s][info][class,load] io.netty.handler.codec.http.EmptyHttpHeaders$InstanceInitializer source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,147s][info][class,load] io.vertx.core.http.impl.headers.VertxHttpHeaders$MapEntry source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,148s][info][class,load] io.netty.handler.codec.DecoderResult source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,148s][info][class,load] io.netty.util.Signal source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[10,148s][info][class,load] io.netty.util.Signal$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[10,149s][info][class,load] io.netty.util.Signal$SignalConstant source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[10,151s][info][class,load] io.vertx.core.http.impl.HttpUtils source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,151s][info][class,load] io.vertx.core.http.StreamPriority source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,152s][info][class,load] io.vertx.core.http.impl.HttpUtils$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,152s][info][class,load] io.netty.handler.codec.http.HttpResponse source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,152s][info][class,load] io.netty.handler.codec.http.FullHttpMessage source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,153s][info][class,load] io.netty.handler.codec.http.FullHttpResponse source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,154s][info][class,load] io.netty.handler.codec.MessageToMessageCodec source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,154s][info][class,load] io.netty.handler.codec.http.HttpContentEncoder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,154s][info][class,load] io.netty.handler.codec.http.HttpContentCompressor source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,154s][info][class,load] io.vertx.core.http.impl.HttpUtils$CustomCompressor source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,155s][info][class,load] io.netty.handler.codec.MessageToMessageCodec$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,155s][info][class,load] io.netty.handler.codec.MessageToMessageDecoder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,155s][info][class,load] io.netty.handler.codec.MessageToMessageCodec$2 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,156s][info][class,load] io.netty.handler.codec.http.HttpResponseStatus source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,158s][info][class,load] io.netty.handler.codec.http.HttpContentEncoder$State source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,159s][info][class,load] io.vertx.core.http.impl.HttpUtils$$Lambda$173/0x0000000800d09ef8 source: io.vertx.core.http.impl.HttpUtils
[10,161s][info][class,load] io.netty.handler.codec.http.HttpUtil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,161s][info][class,load] java.nio.charset.IllegalCharsetNameException source: jrt:/java.base
[10,161s][info][class,load] java.nio.charset.UnsupportedCharsetException source: jrt:/java.base
[10,162s][info][class,load] io.netty.handler.codec.http.LastHttpContent$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,163s][info][class,load] io.netty.buffer.PoolThreadCache$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-buffer-4.1.49.Final.jar
[10,163s][info][class,load] io.netty.buffer.PoolThreadCache$MemoryRegionCache$Entry source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-buffer-4.1.49.Final.jar
[10,164s][info][class,load] io.netty.handler.codec.http2.Http2CodecUtil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http2-4.1.49.Final.jar
[10,165s][info][class,load] io.netty.handler.codec.http2.Http2Exception source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http2-4.1.49.Final.jar
[10,167s][info][class,load] io.vertx.core.http.HttpConnection source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,168s][info][class,load] io.vertx.core.http.impl.HttpServerConnection source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,169s][info][class,load] io.vertx.core.net.impl.ConnectionBase source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,169s][info][class,load] io.vertx.core.http.impl.Http1xConnectionBase source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,169s][info][class,load] io.vertx.core.http.impl.Http1xServerConnection source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,170s][info][class,load] io.vertx.core.http.impl.HttpServerChannelInitializer$$Lambda$174/0x0000000800d0c0a0 source: io.vertx.core.http.impl.HttpServerChannelInitializer
[10,171s][info][class,load] io.vertx.core.net.impl.VertxHandler source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,171s][info][class,load] io.vertx.core.net.impl.VertxHandler$$Lambda$175/0x0000000800d0c670 source: io.vertx.core.net.impl.VertxHandler
[10,173s][info][class,load] io.vertx.core.http.WebSocketBase source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,174s][info][class,load] io.netty.buffer.DefaultByteBufHolder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-buffer-4.1.49.Final.jar
[10,174s][info][class,load] io.netty.handler.codec.http.websocketx.WebSocketFrame source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,175s][info][class,load] io.netty.handler.codec.http.websocketx.BinaryWebSocketFrame source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,175s][info][class,load] io.netty.handler.codec.http.websocketx.TextWebSocketFrame source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,175s][info][class,load] io.netty.handler.codec.http.websocketx.CloseWebSocketFrame source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,175s][info][class,load] io.netty.handler.codec.http.websocketx.ContinuationWebSocketFrame source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,176s][info][class,load] io.netty.handler.codec.http.websocketx.PongWebSocketFrame source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,176s][info][class,load] io.netty.handler.codec.http.websocketx.PingWebSocketFrame source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,176s][info][class,load] io.vertx.core.http.WebSocketFrame source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,176s][info][class,load] io.vertx.core.http.impl.ws.WebSocketFrameInternal source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,177s][info][class,load] io.vertx.core.spi.metrics.NetworkMetrics source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,177s][info][class,load] io.vertx.core.http.HttpServerResponse source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,179s][info][class,load] io.vertx.core.http.impl.WebSocketInternal source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,179s][info][class,load] io.vertx.core.http.impl.WebSocketImplBase source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,180s][info][class,load] io.vertx.core.http.ServerWebSocket source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,181s][info][class,load] io.vertx.core.http.impl.ServerWebSocketImpl source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,181s][info][class,load] io.vertx.core.spi.metrics.TCPMetrics source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,182s][info][class,load] io.vertx.core.net.NetSocket source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,183s][info][class,load] io.vertx.core.impl.NetSocketInternal source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,183s][info][class,load] io.vertx.core.net.impl.NetSocketImpl source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,184s][info][class,load] io.vertx.core.http.impl.Http1xServerConnection$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,185s][info][class,load] io.vertx.core.net.impl.VertxHandler$$Lambda$176/0x0000000800d12378 source: io.vertx.core.net.impl.VertxHandler
[10,186s][info][class,load] io.vertx.core.http.impl.HttpHandlers$$Lambda$177/0x0000000800d125a0 source: io.vertx.core.http.impl.HttpHandlers
[10,187s][info][class,load] io.vertx.core.http.impl.WebSocketRequestHandler source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,188s][info][class,load] io.netty.handler.codec.http.websocketx.extensions.WebSocketServerExtensionHandshaker source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,188s][info][class,load] io.netty.handler.codec.http.websocketx.extensions.compression.DeflateFrameServerExtensionHandshaker source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,188s][info][class,load] io.netty.handler.codec.http.websocketx.extensions.WebSocketExtension source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,188s][info][class,load] io.netty.handler.codec.http.websocketx.extensions.WebSocketServerExtension source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,189s][info][class,load] io.netty.handler.codec.http.websocketx.extensions.WebSocketExtensionFilterProvider source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,189s][info][class,load] io.netty.handler.codec.http.websocketx.extensions.WebSocketExtensionFilterProvider$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,189s][info][class,load] io.netty.handler.codec.http.websocketx.extensions.compression.PerMessageDeflateServerExtensionHandshaker source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,190s][info][class,load] io.netty.handler.codec.compression.ZlibCodecFactory source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,190s][info][class,load] io.netty.handler.codec.MessageToByteEncoder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,190s][info][class,load] io.netty.handler.codec.compression.ZlibEncoder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,191s][info][class,load] io.netty.handler.codec.compression.JZlibEncoder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,191s][info][class,load] io.netty.handler.codec.compression.JdkZlibEncoder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
