No dump file specified
 num     #instances         #bytes  class name (module)
1582:             1             16  com.sun.management.internal.PlatformMBeanProviderImpl$$Lambda$86/0x0000000800b799d0 (jdk.management@15.0.1)
1583:             1             16  com.sun.proxy.$Proxy10
1584:             1             16  com.sun.proxy.$Proxy11
1585:             1             16  com.sun.proxy.$Proxy12
1586:             1             16  com.sun.proxy.$Proxy14
1587:             1             16  com.sun.proxy.$Proxy15
1588:             1             16  com.sun.proxy.$Proxy16
1589:             1             16  com.sun.proxy.$Proxy18
1590:             1             16  io.netty.bootstrap.ServerBootstrapConfig
1591:             1             16  io.netty.buffer.AbstractReferenceCountedByteBuf$1
1592:             1             16  io.netty.buffer.ByteBufUtil$1
1593:             1             16  io.netty.buffer.ByteBufUtil$2
1594:             1             16  io.netty.buffer.PoolThreadCache$MemoryRegionCache$1
1595:             1             16  io.netty.buffer.PooledUnsafeDirectByteBuf$1
1596:             1             16  io.netty.channel.AbstractChannel$AbstractUnsafe$2
1597:             1             16  io.netty.channel.ChannelFutureListener$1
1598:             1             16  io.netty.channel.ChannelFutureListener$2
1599:             1             16  io.netty.channel.ChannelFutureListener$3
1600:             1             16  io.netty.channel.ChannelHandlerMask$1
1601:             1             16  io.netty.channel.ChannelOutboundBuffer$1
1602:             1             16  io.netty.channel.ChannelOutboundBuffer$Entry$1
1603:             1             16  io.netty.channel.DefaultChannelPipeline$1
1604:             1             16  io.netty.channel.DefaultMessageSizeEstimator
1605:             1             16  io.netty.channel.DefaultMessageSizeEstimator$HandleImpl
1606:             1             16  io.netty.channel.DefaultSelectStrategy
1607:             1             16  io.netty.channel.DefaultSelectStrategyFactory
1608:             1             16  io.netty.channel.group.DefaultChannelGroup$1
1609:             1             16  io.netty.channel.group.VoidChannelGroupFuture
1610:             1             16  io.netty.channel.nio.NioEventLoop$2
1611:             1             16  io.netty.handler.codec.ByteToMessageDecoder$1
1612:             1             16  io.netty.handler.codec.ByteToMessageDecoder$2
1613:             1             16  io.netty.handler.codec.CodecOutputList$1
1614:             1             16  io.netty.handler.codec.CodecOutputList$2
1615:             1             16  io.netty.handler.codec.http.EmptyHttpHeaders
1616:             1             16  io.netty.handler.codec.http.LastHttpContent$1
1617:             1             16  io.netty.handler.codec.http.websocketx.extensions.WebSocketExtensionFilterProvider$1
1618:             1             16  io.netty.util.AsciiString$1
1619:             1             16  io.netty.util.AsciiString$2
1620:             1             16  io.netty.util.NetUtil$1
1621:             1             16  io.netty.util.NettyRuntime$AvailableProcessorsHolder
1622:             1             16  io.netty.util.Recycler$1
1623:             1             16  io.netty.util.Recycler$3
1624:             1             16  io.netty.util.concurrent.AbstractScheduledEventExecutor$1
1625:             1             16  io.netty.util.concurrent.AbstractScheduledEventExecutor$2
1626:             1             16  io.netty.util.concurrent.DefaultEventExecutorChooserFactory
1627:             1             16  io.netty.util.concurrent.DefaultPromise$CauseHolder
1628:             1             16  io.netty.util.concurrent.FastThreadLocal
1629:             1             16  io.netty.util.concurrent.GlobalEventExecutor$1
1630:             1             16  io.netty.util.concurrent.GlobalEventExecutor$TaskRunner
1631:             1             16  io.netty.util.concurrent.RejectedExecutionHandlers$1
1632:             1             16  io.netty.util.concurrent.SingleThreadEventExecutor$1
1633:             1             16  io.netty.util.internal.CleanerJava9
1634:             1             16  io.netty.util.internal.CleanerJava9$1
1635:             1             16  io.netty.util.internal.PlatformDependent$1
1636:             1             16  io.netty.util.internal.PlatformDependent$2
1637:             1             16  io.netty.util.internal.PlatformDependent$Mpsc$1
1638:             1             16  io.netty.util.internal.PlatformDependent0$1
1639:             1             16  io.netty.util.internal.PlatformDependent0$2
1640:             1             16  io.netty.util.internal.PlatformDependent0$4
1641:             1             16  io.netty.util.internal.PlatformDependent0$5
1642:             1             16  io.netty.util.internal.PlatformDependent0$6
1643:             1             16  io.netty.util.internal.SocketUtils$7
1644:             1             16  io.netty.util.internal.SocketUtils$8
1645:             1             16  io.netty.util.internal.TypeParameterMatcher$1
1646:             1             16  io.quarkus.arc.impl.ApplicationContext
1647:             1             16  io.quarkus.arc.impl.ArcCDIProvider
1648:             1             16  io.quarkus.arc.impl.ArcCDIProvider$ArcCDI
1649:             1             16  io.quarkus.arc.impl.ArcContainerImpl$$Lambda$62/0x0000000800be6648
1650:             1             16  io.quarkus.arc.impl.ArcContainerImpl$$Lambda$63/0x0000000800be6af0
1651:             1             16  io.quarkus.arc.impl.ArcContainerImpl$$Lambda$64/0x0000000800be6d38
1652:             1             16  io.quarkus.arc.impl.ArcContainerImpl$$Lambda$65/0x0000000800be6f80
1653:             1             16  io.quarkus.arc.impl.BeanManagerBean
1654:             1             16  io.quarkus.arc.impl.BeanManagerImpl
1655:             1             16  io.quarkus.arc.impl.BeanManagerImpl$$Lambda$74/0x0000000800bebb50
1656:             1             16  io.quarkus.arc.impl.ClientProxies$$Lambda$180/0x0000000800d1cf50
1657:             1             16  io.quarkus.arc.impl.EventBean
1658:             1             16  io.quarkus.arc.impl.EventImpl$ObserverExceptionHandler$$Lambda$73/0x0000000800beabe0
1659:             1             16  io.quarkus.arc.impl.GenericArrayTypeImpl
1660:             1             16  io.quarkus.arc.impl.InstanceBean
1661:             1             16  io.quarkus.arc.impl.Reflections$1
1662:             1             16  io.quarkus.arc.impl.Reflections$2
1663:             1             16  io.quarkus.arc.impl.RequestContext$$Lambda$58/0x0000000800bd6118
1664:             1             16  io.quarkus.arc.impl.RequestContext$$Lambda$59/0x0000000800bd6338
1665:             1             16  io.quarkus.arc.impl.RequestContext$$Lambda$60/0x0000000800bd6558
1666:             1             16  io.quarkus.arc.impl.SingletonContext
1667:             1             16  io.quarkus.arc.runtime.ArcRecorder$1
1668:             1             16  io.quarkus.arc.runtime.BeanContainerImpl
1669:             1             16  io.quarkus.arc.runtime.ClientProxyUnwrapper
1670:             1             16  io.quarkus.bootstrap.logging.InitialConfigurator
1671:             1             16  io.quarkus.deployment.steps.ArcProcessor$setupExecutor-1831044820
1672:             1             16  io.quarkus.deployment.steps.BannerProcessor$recordBanner-1279842229
1673:             1             16  io.quarkus.deployment.steps.BootstrapConfigSetup
1674:             1             16  io.quarkus.deployment.steps.ConfigBuildStep$registerConfigMappings510524965
1675:             1             16  io.quarkus.deployment.steps.ConfigBuildStep$validateConfigProperties1249763973
1676:             1             16  io.quarkus.deployment.steps.ConfigGenerationBuildStep$checkForBuildTimeConfigChange-1552292536
1677:             1             16  io.quarkus.deployment.steps.HttpSecurityProcessor$initBasicAuth583370107
1678:             1             16  io.quarkus.deployment.steps.LifecycleEventsBuildStep$startupEvent-858218658
1679:             1             16  io.quarkus.deployment.steps.LoggingResourceProcessor$setupLoggingRuntimeInit1765975849
1680:             1             16  io.quarkus.deployment.steps.NettyProcessor$eagerlyInitClass-1832577802
1681:             1             16  io.quarkus.deployment.steps.ResteasyStandaloneBuildStep$boot1173861480
1682:             1             16  io.quarkus.deployment.steps.ResteasyStandaloneBuildStep$staticInit-210558872
1683:             1             16  io.quarkus.deployment.steps.RuntimeConfigSetup
1684:             1             16  io.quarkus.deployment.steps.ShutdownListenerBuildStep$setupShutdown24485890
1685:             1             16  io.quarkus.deployment.steps.StaticResourcesProcessor$runtimeInit1493424519
1686:             1             16  io.quarkus.deployment.steps.SyntheticBeansProcessor$initRuntime-975230615
1687:             1             16  io.quarkus.deployment.steps.ThreadPoolSetup$createExecutor-168269452
1688:             1             16  io.quarkus.deployment.steps.VertxCoreProcessor$build-956362597
1689:             1             16  io.quarkus.deployment.steps.VertxCoreProcessor$eventLoopCount1012482323
1690:             1             16  io.quarkus.deployment.steps.VertxHttpProcessor$bodyHandler1204734842
1691:             1             16  io.quarkus.deployment.steps.VertxHttpProcessor$cors-1956812358
1692:             1             16  io.quarkus.deployment.steps.VertxHttpProcessor$finalizeRouter400769275
1693:             1             16  io.quarkus.deployment.steps.VertxHttpProcessor$initializeRouter-94272330
1694:             1             16  io.quarkus.deployment.steps.VertxHttpProcessor$openSocket-2064782366
1695:             1             16  io.quarkus.netty.runtime.NettyRecorder
1696:             1             16  io.quarkus.netty.runtime.NettyRecorder$1
1697:             1             16  io.quarkus.resteasy.common.runtime.ResteasyInjectorFactoryRecorder
1698:             1             16  io.quarkus.resteasy.runtime.AuthenticationCompletionExceptionMapper
1699:             1             16  io.quarkus.resteasy.runtime.AuthenticationFailedExceptionMapper
1700:             1             16  io.quarkus.resteasy.runtime.AuthenticationRedirectExceptionMapper
1701:             1             16  io.quarkus.resteasy.runtime.CompositeExceptionMapper
1702:             1             16  io.quarkus.resteasy.runtime.ForbiddenExceptionMapper
1703:             1             16  io.quarkus.resteasy.runtime.JaxRsSecurityConfig
1704:             1             16  io.quarkus.resteasy.runtime.ResteasyVertxConfig
1705:             1             16  io.quarkus.resteasy.runtime.UnauthorizedExceptionMapper
1706:             1             16  io.quarkus.resteasy.runtime.standalone.ResteasyStandaloneRecorder$1
1707:             1             16  io.quarkus.resteasy.runtime.standalone.ResteasyStandaloneRecorder$ResteasyVertxAllocator
1708:             1             16  io.quarkus.runtime.ApplicationLifecycleManager$1
1709:             1             16  io.quarkus.runtime.BannerRecorder
1710:             1             16  io.quarkus.runtime.BannerRecorder$ConstantSupplier
1711:             1             16  io.quarkus.runtime.BannerRuntimeConfig
1712:             1             16  io.quarkus.runtime.CommandLineRuntimeConfig
1713:             1             16  io.quarkus.runtime.ExecutorRecorder
1714:             1             16  io.quarkus.runtime.StartupContext$1
1715:             1             16  io.quarkus.runtime.StartupContext$2
1716:             1             16  io.quarkus.runtime.StartupEvent
1717:             1             16  io.quarkus.runtime.TlsConfig
1718:             1             16  io.quarkus.runtime.TopLevelRootConfig
1719:             1             16  io.quarkus.runtime.configuration.ConfigChangeRecorder
1720:             1             16  io.quarkus.runtime.configuration.ConfigUtils$$Lambda$44/0x0000000800bc2f68
1721:             1             16  io.quarkus.runtime.configuration.ConfigUtils$$Lambda$51/0x0000000800bc60f8
1722:             1             16  io.quarkus.runtime.configuration.ConfigurationRuntimeConfig
1723:             1             16  io.quarkus.runtime.configuration.TrimmedStringConverter
1724:             1             16  io.quarkus.runtime.generated.BuildTimeRunTimeDefaultValuesConfigSource
1725:             1             16  io.quarkus.runtime.generated.Config
1726:             1             16  io.quarkus.runtime.generated.ConfigSourceProviderImpl
1727:             1             16  io.quarkus.runtime.generated.RunTimeDefaultValuesConfigSource
1728:             1             16  io.quarkus.runtime.logging.InheritableLevel$ActualLevel
1729:             1             16  io.quarkus.runtime.logging.LogCleanupFilter
1730:             1             16  io.quarkus.runtime.logging.LoggingSetupRecorder
1731:             1             16  io.quarkus.runtime.logging.LoggingSetupRecorder$$Lambda$107/0x0000000800c52258
1732:             1             16  io.quarkus.runtime.logging.LoggingSetupRecorder$$Lambda$108/0x0000000800c52498
1733:             1             16  io.quarkus.runtime.logging.LoggingSetupRecorder$$Lambda$109/0x0000000800c526d8
1734:             1             16  io.quarkus.runtime.logging.LoggingSetupRecorder$$Lambda$110/0x0000000800c52918
1735:             1             16  io.quarkus.runtime.logging.LoggingSetupRecorder$$Lambda$115/0x0000000800c52b58
1736:             1             16  io.quarkus.runtime.logging.LoggingSetupRecorder$$Lambda$116/0x0000000800c52fc0
1737:             1             16  io.quarkus.runtime.shutdown.ShutdownConfig
1738:             1             16  io.quarkus.runtime.shutdown.ShutdownRecorder
1739:             1             16  io.quarkus.vertx.core.runtime.VertxCoreRecorder$$Lambda$122/0x0000000800c5b248
1740:             1             16  io.quarkus.vertx.core.runtime.VertxCoreRecorder$1
1741:             1             16  io.quarkus.vertx.core.runtime.VertxCoreRecorder$5
1742:             1             16  io.quarkus.vertx.core.runtime.VertxCoreRecorder$7
1743:             1             16  io.quarkus.vertx.core.runtime.VertxCoreRecorder$8
1744:             1             16  io.quarkus.vertx.core.runtime.VertxCoreRecorder$9
1745:             1             16  io.quarkus.vertx.core.runtime.VertxCoreRecorder$VertxOptionsCustomizer
1746:             1             16  io.quarkus.vertx.http.runtime.HttpHostConfigSource
1747:             1             16  io.quarkus.vertx.http.runtime.QuarkusErrorHandler
1748:             1             16  io.quarkus.vertx.http.runtime.RouterProducer
1749:             1             16  io.quarkus.vertx.http.runtime.RouterProducer_Bean
1750:             1             16  io.quarkus.vertx.http.runtime.StaticResourcesRecorder
1751:             1             16  io.quarkus.vertx.http.runtime.StaticResourcesRecorder$$Lambda$121/0x0000000800c58498
1752:             1             16  io.quarkus.vertx.http.runtime.VertxHttpRecorder$1
1753:             1             16  io.quarkus.vertx.http.runtime.VertxHttpRecorder$12
1754:             1             16  io.quarkus.vertx.http.runtime.cors.CORSRecorder
1755:             1             16  io.quarkus.vertx.http.runtime.filters.Filters
1756:             1             16  io.quarkus.vertx.http.runtime.filters.GracefulShutdownFilter$1
1757:             1             16  io.quarkus.vertx.http.runtime.security.HttpSecurityRecorder
1758:             1             16  io.quarkus.vertx.http.runtime.security.HttpSecurityRecorder$1
1759:             1             16  io.smallrye.common.expression.Node$1
1760:             1             16  io.smallrye.common.function.Functions$DiscardingBiConsumer
1761:             1             16  io.smallrye.config.AbstractLocationConfigSourceLoader$URIConverter
1762:             1             16  io.smallrye.config.ConfigSourceInterceptor$1
1763:             1             16  io.smallrye.config.ConfigValueConverter
1764:             1             16  io.smallrye.config.ConfigurableConfigSource
1765:             1             16  io.smallrye.config.Converters$$Lambda$17/0x0000000800baeaf0
1766:             1             16  io.smallrye.config.Converters$$Lambda$18/0x0000000800baf810
1767:             1             16  io.smallrye.config.Converters$$Lambda$19/0x0000000800bafc70
1768:             1             16  io.smallrye.config.Converters$$Lambda$20/0x0000000800bb8040
1769:             1             16  io.smallrye.config.Converters$$Lambda$21/0x0000000800bb8260
1770:             1             16  io.smallrye.config.Converters$$Lambda$22/0x0000000800bb8480
1771:             1             16  io.smallrye.config.Converters$$Lambda$23/0x0000000800bb86a0
1772:             1             16  io.smallrye.config.Converters$$Lambda$24/0x0000000800bb8f68
1773:             1             16  io.smallrye.config.Converters$$Lambda$25/0x0000000800bb9188
1774:             1             16  io.smallrye.config.Converters$$Lambda$26/0x0000000800bb93a8
1775:             1             16  io.smallrye.config.Converters$$Lambda$27/0x0000000800bb95c8
1776:             1             16  io.smallrye.config.Converters$$Lambda$28/0x0000000800bb97e8
1777:             1             16  io.smallrye.config.Converters$$Lambda$29/0x0000000800bb9a08
1778:             1             16  io.smallrye.config.Converters$$Lambda$30/0x0000000800bb9c28
1779:             1             16  io.smallrye.config.Converters$OptionalDoubleConverter
1780:             1             16  io.smallrye.config.Converters$OptionalIntConverter
1781:             1             16  io.smallrye.config.Converters$OptionalLongConverter
1782:             1             16  io.smallrye.config.EnvConfigSource$$Lambda$33/0x0000000800bbcc10
1783:             1             16  io.smallrye.config.ImplicitConverters$ConstructorConverter
1784:             1             16  io.smallrye.config.KeyMap$1
1785:             1             16  io.smallrye.config.ProfileConfigSourceInterceptor$$Lambda$16/0x0000000800bae450
1786:             1             16  io.smallrye.config.ProfileConfigSourceInterceptor$$Lambda$31/0x0000000800bb9e48
1787:             1             16  io.smallrye.config.PropertiesLocationConfigSourceFactory
1788:             1             16  io.smallrye.config.SmallRyeConfig$ConfigSources$$Lambda$41/0x0000000800bbf988
1789:             1             16  io.smallrye.config.SmallRyeConfigBuilder$1
1790:             1             16  io.smallrye.config.SysPropConfigSource$$Lambda$34/0x0000000800bbd0a0
1791:             1             16  io.vertx.core.buffer.impl.BufferFactoryImpl
1792:             1             16  io.vertx.core.buffer.impl.BufferImpl
1793:             1             16  io.vertx.core.eventbus.impl.codecs.BooleanMessageCodec
1794:             1             16  io.vertx.core.eventbus.impl.codecs.BufferMessageCodec
1795:             1             16  io.vertx.core.eventbus.impl.codecs.ByteArrayMessageCodec
1796:             1             16  io.vertx.core.eventbus.impl.codecs.ByteMessageCodec
1797:             1             16  io.vertx.core.eventbus.impl.codecs.CharMessageCodec
1798:             1             16  io.vertx.core.eventbus.impl.codecs.DoubleMessageCodec
1799:             1             16  io.vertx.core.eventbus.impl.codecs.FloatMessageCodec
1800:             1             16  io.vertx.core.eventbus.impl.codecs.IntMessageCodec
1801:             1             16  io.vertx.core.eventbus.impl.codecs.JsonArrayMessageCodec
1802:             1             16  io.vertx.core.eventbus.impl.codecs.JsonObjectMessageCodec
1803:             1             16  io.vertx.core.eventbus.impl.codecs.LongMessageCodec
1804:             1             16  io.vertx.core.eventbus.impl.codecs.NullMessageCodec
1805:             1             16  io.vertx.core.eventbus.impl.codecs.PingMessageCodec
1806:             1             16  io.vertx.core.eventbus.impl.codecs.ReplyExceptionMessageCodec
1807:             1             16  io.vertx.core.eventbus.impl.codecs.ShortMessageCodec
1808:             1             16  io.vertx.core.eventbus.impl.codecs.StringMessageCodec
1809:             1             16  io.vertx.core.file.CopyOptions
1810:             1             16  io.vertx.core.file.impl.FileResolver$$Lambda$125/0x0000000800c7d168
1811:             1             16  io.vertx.core.file.impl.FileResolver$$Lambda$127/0x0000000800c7d3b8
1812:             1             16  io.vertx.core.file.impl.FileSystemImpl
1813:             1             16  io.vertx.core.http.impl.HttpServerImpl$$Lambda$135/0x0000000800c994b8
1814:             1             16  io.vertx.core.http.impl.HttpServerImpl$$Lambda$152/0x0000000800cbf708
1815:             1             16  io.vertx.core.http.impl.HttpServerImpl$$Lambda$153/0x0000000800cbf950
1816:             1             16  io.vertx.core.http.impl.HttpUtils$$Lambda$173/0x0000000800d09ef8
1817:             1             16  io.vertx.core.impl.ConcurrentHashSet
1818:             1             16  io.vertx.core.impl.ContextImpl$1
1819:             1             16  io.vertx.core.impl.DeploymentManager$$Lambda$128/0x0000000800c7ece0
1820:             1             16  io.vertx.core.impl.FutureFactoryImpl
1821:             1             16  io.vertx.core.impl.JavaVerticleFactory
1822:             1             16  io.vertx.core.impl.VertxFactoryImpl
1823:             1             16  io.vertx.core.impl.VertxImpl$$Lambda$129/0x0000000800c8b958
1824:             1             16  io.vertx.core.impl.resolver.DefaultResolverProvider
1825:             1             16  io.vertx.core.logging.JULLogDelegateFactory
1826:             1             16  io.vertx.core.net.impl.PartialPooledByteBufAllocator
1827:             1             16  io.vertx.core.net.impl.PartialPooledByteBufAllocator$ForceDirectPoooledByteBufAllocator
1828:             1             16  io.vertx.core.net.impl.VertxHandler$$Lambda$175/0x0000000800d0c670
1829:             1             16  io.vertx.core.net.impl.transport.Transport
1830:             1             16  io.vertx.core.net.impl.transport.Transport$$Lambda$154/0x0000000800cc3758
1831:             1             16  io.vertx.core.shareddata.impl.LocalAsyncLocks
1832:             1             16  io.vertx.ext.web.impl.RouterState$$Lambda$130/0x0000000800c8ec30
1833:             1             16  java.io.Console$2 (java.base@15.0.1)
1834:             1             16  java.io.FileDescriptor$1 (java.base@15.0.1)
1835:             1             16  java.io.FilePermission$1 (java.base@15.0.1)
1836:             1             16  java.io.RandomAccessFile$2 (java.base@15.0.1)
1837:             1             16  java.lang.ApplicationShutdownHooks$1 (java.base@15.0.1)
1838:             1             16  java.lang.CharacterData00 (java.base@15.0.1)
1839:             1             16  java.lang.CharacterDataLatin1 (java.base@15.0.1)
1840:             1             16  java.lang.Class$$Lambda$46/0x0000000800b652c0 (java.base@15.0.1)
1841:             1             16  java.lang.InheritableThreadLocal (java.base@15.0.1)
1842:             1             16  java.lang.ProcessEnvironment$StringKeySet (java.base@15.0.1)
1843:             1             16  java.lang.ProcessHandleImpl$$Lambda$10/0x0000000800b53488 (java.base@15.0.1)
1844:             1             16  java.lang.Runtime (java.base@15.0.1)
1845:             1             16  java.lang.String$CaseInsensitiveComparator (java.base@15.0.1)
1846:             1             16  java.lang.StringCoding$1 (java.base@15.0.1)
1847:             1             16  java.lang.System$2 (java.base@15.0.1)
1848:             1             16  java.lang.Terminator$1 (java.base@15.0.1)
1849:             1             16  java.lang.invoke.ClassSpecializer$1 (java.base@15.0.1)
1850:             1             16  java.lang.invoke.MemberName$Factory (java.base@15.0.1)
1851:             1             16  java.lang.invoke.MethodHandleImpl$1 (java.base@15.0.1)
1852:             1             16  java.lang.invoke.StringConcatFactory$1 (java.base@15.0.1)
1853:             1             16  java.lang.invoke.StringConcatFactory$2 (java.base@15.0.1)
1854:             1             16  java.lang.invoke.StringConcatFactory$3 (java.base@15.0.1)
1855:             1             16  java.lang.invoke.VarHandle$1 (java.base@15.0.1)
1856:             1             16  java.lang.management.DefaultPlatformMBeanProvider (java.management@15.0.1)
1857:             1             16  java.lang.management.ManagementFactory$$Lambda$81/0x0000000800b76690 (java.management@15.0.1)
1858:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$83/0x0000000800b78f00 (java.management@15.0.1)
1859:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$84/0x0000000800b79330 (java.management@15.0.1)
1860:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$91/0x0000000800b7f7f8 (java.management@15.0.1)
1861:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$92/0x0000000800b7fa38 (java.management@15.0.1)
1862:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$94/0x0000000800b80d30 (java.management@15.0.1)
1863:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$98/0x0000000800b81a10 (java.management@15.0.1)
1864:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$99/0x0000000800b81c50 (java.management@15.0.1)
1865:             1             16  java.lang.module.ModuleDescriptor$1 (java.base@15.0.1)
1866:             1             16  java.lang.ref.Cleaner (java.base@15.0.1)
1867:             1             16  java.lang.ref.Cleaner$1 (java.base@15.0.1)
1868:             1             16  java.lang.ref.Reference$1 (java.base@15.0.1)
1869:             1             16  java.lang.reflect.Proxy$$Lambda$35/0x0000000800b5e0b8 (java.base@15.0.1)
1870:             1             16  java.lang.reflect.ProxyGenerator$$Lambda$37/0x0000000800b5f8f8 (java.base@15.0.1)
1871:             1             16  java.lang.reflect.ProxyGenerator$$Lambda$38/0x0000000800b5fb38 (java.base@15.0.1)
1872:             1             16  java.lang.reflect.ReflectAccess (java.base@15.0.1)
1873:             1             16  java.math.BigDecimal$1 (java.base@15.0.1)
1874:             1             16  java.net.InetAddress$1 (java.base@15.0.1)
1875:             1             16  java.net.InetAddress$PlatformNameService (java.base@15.0.1)
1876:             1             16  java.net.SocketImpl$$Lambda$162/0x0000000800cd12a8 (java.base@15.0.1)
1877:             1             16  java.net.URI$1 (java.base@15.0.1)
1878:             1             16  java.net.URL$3 (java.base@15.0.1)
1879:             1             16  java.net.URL$DefaultFactory (java.base@15.0.1)
1880:             1             16  java.nio.Bits$1 (java.base@15.0.1)
1881:             1             16  java.nio.Buffer$1 (java.base@15.0.1)
1882:             1             16  java.nio.channels.spi.SelectorProvider$Holder$$Lambda$123/0x0000000800b8ec70 (java.base@15.0.1)
1883:             1             16  java.security.AllPermission (java.base@15.0.1)
1884:             1             16  java.security.ProtectionDomain$JavaSecurityAccessImpl (java.base@15.0.1)
1885:             1             16  java.text.DecimalFormatSymbols$$Lambda$85/0x0000000800b79780 (java.base@15.0.1)
1886:             1             16  java.text.DontCareFieldPosition$1 (java.base@15.0.1)
1887:             1             16  java.util.Collections$EmptyEnumeration (java.base@15.0.1)
1888:             1             16  java.util.Collections$EmptyIterator (java.base@15.0.1)
1889:             1             16  java.util.Collections$EmptyList (java.base@15.0.1)
1890:             1             16  java.util.Collections$EmptySet (java.base@15.0.1)
1891:             1             16  java.util.Collections$ReverseComparator (java.base@15.0.1)
1892:             1             16  java.util.Comparator$$Lambda$42/0x0000000800b610b0 (java.base@15.0.1)
1893:             1             16  java.util.EnumMap$1 (java.base@15.0.1)
1894:             1             16  java.util.Locale$Builder (java.base@15.0.1)
1895:             1             16  java.util.ResourceBundle$1 (java.base@15.0.1)
1896:             1             16  java.util.ResourceBundle$Control (java.base@15.0.1)
1897:             1             16  java.util.Spliterators$EmptySpliterator$OfDouble (java.base@15.0.1)
1898:             1             16  java.util.Spliterators$EmptySpliterator$OfInt (java.base@15.0.1)
1899:             1             16  java.util.Spliterators$EmptySpliterator$OfLong (java.base@15.0.1)
1900:             1             16  java.util.Spliterators$EmptySpliterator$OfRef (java.base@15.0.1)
1901:             1             16  java.util.Timer$1 (java.base@15.0.1)
1902:             1             16  java.util.TreeMap$EntrySpliterator$$Lambda$114/0x0000000800b873e0 (java.base@15.0.1)
1903:             1             16  java.util.TreeMap$Values (java.base@15.0.1)
1904:             1             16  java.util.WeakHashMap$EntrySet (java.base@15.0.1)
1905:             1             16  java.util.concurrent.CompletableFuture$AltResult (java.base@15.0.1)
1906:             1             16  java.util.concurrent.ConcurrentSkipListMap$KeySet (java.base@15.0.1)
1907:             1             16  java.util.concurrent.ConcurrentSkipListSet (java.base@15.0.1)
1908:             1             16  java.util.concurrent.ForkJoinPool$1 (java.base@15.0.1)
1909:             1             16  java.util.concurrent.ForkJoinPool$DefaultForkJoinWorkerThreadFactory (java.base@15.0.1)
1910:             1             16  java.util.concurrent.SynchronousQueue$TransferStack (java.base@15.0.1)
1911:             1             16  java.util.concurrent.ThreadPoolExecutor$CallerRunsPolicy (java.base@15.0.1)
1912:             1             16  java.util.concurrent.ThreadPoolExecutor$DiscardOldestPolicy (java.base@15.0.1)
1913:             1             16  java.util.concurrent.ThreadPoolExecutor$DiscardPolicy (java.base@15.0.1)
1914:             1             16  java.util.function.Function$$Lambda$93/0x0000000800b7fed8 (java.base@15.0.1)
1915:             1             16  java.util.function.UnaryOperator$$Lambda$12/0x0000000800b55d78 (java.base@15.0.1)
1916:             1             16  java.util.jar.JavaUtilJarAccessImpl (java.base@15.0.1)
1917:             1             16  java.util.logging.ErrorManager (java.logging@15.0.1)
1918:             1             16  java.util.logging.Level$KnownLevel$$Lambda$2/0x0000000800b45470 (java.logging@15.0.1)
1919:             1             16  java.util.logging.Level$KnownLevel$$Lambda$3/0x0000000800b45aa0 (java.logging@15.0.1)
1920:             1             16  java.util.logging.Level$KnownLevel$$Lambda$7/0x0000000800b4e908 (java.logging@15.0.1)
1921:             1             16  java.util.logging.LogManager$LoggingProviderAccess (java.logging@15.0.1)
1922:             1             16  java.util.regex.CharPredicates$$Lambda$77/0x0000000800b70f18 (java.base@15.0.1)
1923:             1             16  java.util.regex.CharPredicates$$Lambda$78/0x0000000800b711a0 (java.base@15.0.1)
1924:             1             16  java.util.regex.CharPredicates$$Lambda$8/0x0000000800b526e8 (java.base@15.0.1)
1925:             1             16  java.util.regex.Pattern$$Lambda$32/0x0000000800b588d0 (java.base@15.0.1)
1926:             1             16  java.util.regex.Pattern$LastNode (java.base@15.0.1)
1927:             1             16  java.util.regex.Pattern$Node (java.base@15.0.1)
1928:             1             16  java.util.stream.Collectors$$Lambda$104/0x0000000800b837f0 (java.base@15.0.1)
1929:             1             16  java.util.stream.Collectors$$Lambda$105/0x0000000800b83c08 (java.base@15.0.1)
1930:             1             16  java.util.stream.Collectors$$Lambda$106/0x0000000800b83e38 (java.base@15.0.1)
1931:             1             16  java.util.stream.Collectors$$Lambda$111/0x0000000800b864f8 (java.base@15.0.1)
1932:             1             16  java.util.stream.Collectors$$Lambda$113/0x0000000800b86950 (java.base@15.0.1)
1933:             1             16  java.util.stream.Collectors$$Lambda$48/0x0000000800b65b18 (java.base@15.0.1)
1934:             1             16  java.util.stream.Collectors$$Lambda$49/0x0000000800b65d48 (java.base@15.0.1)
1935:             1             16  java.util.stream.Collectors$$Lambda$50/0x0000000800b65f90 (java.base@15.0.1)
1936:             1             16  java.util.stream.Collectors$$Lambda$69/0x0000000800b6c1c0 (java.base@15.0.1)
1937:             1             16  java.util.stream.Collectors$$Lambda$70/0x0000000800b6c3e0 (java.base@15.0.1)
1938:             1             16  java.util.stream.Collectors$$Lambda$71/0x0000000800b6c610 (java.base@15.0.1)
