No dump file specified
 num     #instances         #bytes  class name (module)
1664:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$75/0x0000000800be8270
1665:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$76/0x0000000800be84a0
1666:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$77/0x0000000800be86e0
1667:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$78/0x0000000800be8910
1668:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$79/0x0000000800be8b40
1669:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$80/0x0000000800be8d70
1670:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$81/0x0000000800be8fa0
1671:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$82/0x0000000800be91d0
1672:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$83/0x0000000800be9408
1673:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$84/0x0000000800be9640
1674:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$85/0x0000000800be9870
1675:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$86/0x0000000800be9aa0
1676:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$87/0x0000000800be9cd0
1677:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$88/0x0000000800be9f00
1678:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$89/0x0000000800bea130
1679:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$90/0x0000000800bea368
1680:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$91/0x0000000800bea5a0
1681:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$92/0x0000000800bea7d8
1682:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$93/0x0000000800beaa10
1683:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$95/0x0000000800beae78
1684:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$96/0x0000000800beb0b0
1685:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$97/0x0000000800beb2e0
1686:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$98/0x0000000800beb518
1687:             1             16  io.micronaut.core.convert.DefaultConversionService$$Lambda$99/0x0000000800beb750
1688:             1             16  io.micronaut.core.convert.format.ReadableBytesTypeConverter
1689:             1             16  io.micronaut.core.io.ResourceResolver
1690:             1             16  io.micronaut.core.io.file.DefaultFileSystemResourceLoader
1691:             1             16  io.micronaut.core.io.service.DefaultServiceDefinition$$Lambda$128/0x0000000800bf2818
1692:             1             16  io.micronaut.core.io.service.SoftServiceLoader$$Lambda$125/0x0000000800bf1410
1693:             1             16  io.micronaut.core.io.service.SoftServiceLoader$ServiceLoaderIterator$$Lambda$126/0x0000000800bf1b18
1694:             1             16  io.micronaut.core.io.service.SoftServiceLoader$ServiceLoaderIterator$$Lambda$127/0x0000000800bf1d68
1695:             1             16  io.micronaut.core.order.OrderUtil$$Lambda$148/0x0000000800c1bba0
1696:             1             16  io.micronaut.core.util.AntPathMatcher
1697:             1             16  io.micronaut.core.util.StreamUtils$$Lambda$200/0x0000000800d979b0
1698:             1             16  io.micronaut.core.util.StreamUtils$$Lambda$201/0x0000000800d97bd0
1699:             1             16  io.micronaut.core.util.StreamUtils$$Lambda$202/0x0000000800d98040
1700:             1             16  io.micronaut.core.util.StreamUtils$$Lambda$203/0x0000000800d3f980
1701:             1             16  io.micronaut.core.util.clhm.ConcurrentLinkedHashMap$DiscardingQueue
1702:             1             16  io.micronaut.discovery.DefaultCompositeDiscoveryClient
1703:             1             16  io.micronaut.discovery.cloud.digitalocean.$DigitalOceanInstanceMetadata$IntrospectionRef
1704:             1             16  io.micronaut.health.$HealthStatus$IntrospectionRef
1705:             1             16  io.micronaut.health.$HeartbeatDiscoveryClientCondition$IntrospectionRef
1706:             1             16  io.micronaut.http.MediaType$$Lambda$332/0x0000000800e13190
1707:             1             16  io.micronaut.http.MediaType$$Lambda$350/0x0000000800e18b90
1708:             1             16  io.micronaut.http.MediaType$$Lambda$351/0x0000000800e18dd0
1709:             1             16  io.micronaut.http.MediaType$$Lambda$420/0x0000000800edb790
1710:             1             16  io.micronaut.http.bind.DefaultRequestBinderRegistry$$Lambda$363/0x0000000800e20638
1711:             1             16  io.micronaut.http.bind.DefaultRequestBinderRegistry$$Lambda$364/0x0000000800e23c88
1712:             1             16  io.micronaut.http.bind.DefaultRequestBinderRegistry$$Lambda$365/0x0000000800e23eb8
1713:             1             16  io.micronaut.http.bind.DefaultRequestBinderRegistry$$Lambda$366/0x0000000800e242e8
1714:             1             16  io.micronaut.http.bind.DefaultRequestBinderRegistry$$Lambda$367/0x0000000800e24718
1715:             1             16  io.micronaut.http.bind.DefaultRequestBinderRegistry$$Lambda$368/0x0000000800e24b48
1716:             1             16  io.micronaut.http.bind.binders.CookieAnnotationBinder
1717:             1             16  io.micronaut.http.bind.binders.DefaultBodyAnnotationBinder
1718:             1             16  io.micronaut.http.bind.binders.HeaderAnnotationBinder
1719:             1             16  io.micronaut.http.bind.binders.PathVariableAnnotationBinder
1720:             1             16  io.micronaut.http.bind.binders.QueryValueArgumentBinder
1721:             1             16  io.micronaut.http.bind.binders.RequestAttributeAnnotationBinder
1722:             1             16  io.micronaut.http.client.$ServiceHttpClientCondition$IntrospectionRef
1723:             1             16  io.micronaut.http.client.loadbalance.LoadBalancerConverters
1724:             1             16  io.micronaut.http.client.loadbalance.LoadBalancerConverters$$Lambda$235/0x0000000800dacd18
1725:             1             16  io.micronaut.http.client.loadbalance.LoadBalancerConverters$$Lambda$236/0x0000000800dad410
1726:             1             16  io.micronaut.http.client.loadbalance.LoadBalancerConverters$$Lambda$237/0x0000000800dad650
1727:             1             16  io.micronaut.http.client.netty.NettyClientHttpRequestFactory
1728:             1             16  io.micronaut.http.context.event.HttpRequestReceivedEvent
1729:             1             16  io.micronaut.http.context.event.HttpRequestTerminatedEvent
1730:             1             16  io.micronaut.http.converters.HttpConverterRegistrar
1731:             1             16  io.micronaut.http.converters.HttpConverterRegistrar$$Lambda$283/0x0000000800df54a8
1732:             1             16  io.micronaut.http.converters.HttpConverterRegistrar$$Lambda$284/0x0000000800df56e8
1733:             1             16  io.micronaut.http.converters.HttpConverterRegistrar$$Lambda$285/0x0000000800df5b28
1734:             1             16  io.micronaut.http.converters.HttpConverterRegistrar$$Lambda$286/0x0000000800df6040
1735:             1             16  io.micronaut.http.converters.HttpConverterRegistrar$$Lambda$287/0x0000000800df6520
1736:             1             16  io.micronaut.http.converters.HttpConverterRegistrar$$Lambda$288/0x0000000800df6750
1737:             1             16  io.micronaut.http.converters.HttpConverterRegistrar$$Lambda$289/0x0000000800df6980
1738:             1             16  io.micronaut.http.hateoas.$AbstractResource$IntrospectionRef
1739:             1             16  io.micronaut.http.hateoas.$DefaultLink$IntrospectionRef
1740:             1             16  io.micronaut.http.hateoas.$JsonError$IntrospectionRef
1741:             1             16  io.micronaut.http.hateoas.$VndError$IntrospectionRef
1742:             1             16  io.micronaut.http.netty.channel.$EpollAvailabilityCondition$IntrospectionRef
1743:             1             16  io.micronaut.http.netty.channel.$KQueueAvailabilityCondition$IntrospectionRef
1744:             1             16  io.micronaut.http.netty.channel.NettyThreadFactory
1745:             1             16  io.micronaut.http.netty.channel.NioEventLoopGroupFactory
1746:             1             16  io.micronaut.http.netty.channel.converters.DefaultChannelOptionFactory
1747:             1             16  io.micronaut.http.resource.ResourceLoaderFactory
1748:             1             16  io.micronaut.http.server.binding.LocaleArgumentBinder
1749:             1             16  io.micronaut.http.server.context.ServerRequestContextFilter
1750:             1             16  io.micronaut.http.server.context.ServerRequestContextInstrumentation
1751:             1             16  io.micronaut.http.server.context.ServerRequestContextInstrumentation$$Lambda$401/0x0000000800e70478
1752:             1             16  io.micronaut.http.server.cors.$BeanConfiguration
1753:             1             16  io.micronaut.http.server.netty.NettyHttpRequest$$Lambda$417/0x0000000800edaef0
1754:             1             16  io.micronaut.http.server.netty.NettyHttpResponseFactory
1755:             1             16  io.micronaut.http.server.netty.NettyHttpServer$$Lambda$400/0x0000000800e6a4a0
1756:             1             16  io.micronaut.http.server.netty.NettyHttpServer$$Lambda$402/0x0000000800e706b8
1757:             1             16  io.micronaut.http.server.netty.NettyHttpServer$$Lambda$413/0x0000000800ea6e38
1758:             1             16  io.micronaut.http.server.netty.NettyHttpServer$Http2OrHttpHandler$$Lambda$416/0x0000000800ec2bf0
1759:             1             16  io.micronaut.http.server.netty.NettyRequestArgumentSatisfier
1760:             1             16  io.micronaut.http.server.netty.RoutingInBoundHandler$$Lambda$425/0x0000000800ee0240
1761:             1             16  io.micronaut.http.server.netty.RoutingInBoundHandler$$Lambda$438/0x0000000800ee5090
1762:             1             16  io.micronaut.http.server.netty.binders.BasicAuthArgumentBinder
1763:             1             16  io.micronaut.http.server.netty.configuration.NettyHttpServerConfiguration$Http2Settings
1764:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$219/0x0000000800d9eac0
1765:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$220/0x0000000800d9f780
1766:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$221/0x0000000800da95c0
1767:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$222/0x0000000800da97f0
1768:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$223/0x0000000800da9a20
1769:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$224/0x0000000800da9c50
1770:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$225/0x0000000800daae88
1771:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$226/0x0000000800dab2b8
1772:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$227/0x0000000800dab4e8
1773:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$228/0x0000000800dab720
1774:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$229/0x0000000800dab958
1775:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$230/0x0000000800dabdf8
1776:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$231/0x0000000800dac028
1777:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$232/0x0000000800dac260
1778:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$233/0x0000000800dac498
1779:             1             16  io.micronaut.http.server.netty.converters.NettyConverters$$Lambda$234/0x0000000800dac8e8
1780:             1             16  io.micronaut.http.server.netty.ssl.HttpRequestCertificateHandler
1781:             1             16  io.micronaut.http.server.netty.types.files.FileTypeHandler
1782:             1             16  io.micronaut.http.server.netty.types.files.FileTypeHandlerConfiguration$CacheControlConfiguration
1783:             1             16  io.micronaut.http.uri.UriTemplate$$Lambda$354/0x0000000800e19bd0
1784:             1             16  io.micronaut.http.util.HttpUtil$$Lambda$421/0x0000000800edbc30
1785:             1             16  io.micronaut.http.util.HttpUtil$$Lambda$422/0x0000000800edbe70
1786:             1             16  io.micronaut.inject.BeanDefinition$$Lambda$193/0x0000000800d94908
1787:             1             16  io.micronaut.inject.BeanDefinition$$Lambda$194/0x0000000800d94b48
1788:             1             16  io.micronaut.inject.annotation.AnnotationMetadataHierarchy$$Lambda$349/0x0000000800e184c0
1789:             1             16  io.micronaut.inject.annotation.AnnotationMetadataSupport$$Lambda$157/0x0000000800c39240
1790:             1             16  io.micronaut.inject.annotation.AnnotationMetadataSupport$$Lambda$190/0x0000000800d90930
1791:             1             16  io.micronaut.inject.annotation.DefaultAnnotationMetadata$$Lambda$155/0x0000000800c2ade8
1792:             1             16  io.micronaut.inject.annotation.DefaultAnnotationMetadata$$Lambda$156/0x0000000800c2b600
1793:             1             16  io.micronaut.inject.qualifiers.NameQualifier$$Lambda$395/0x0000000800d67978
1794:             1             16  io.micronaut.inject.qualifiers.TypeArgumentQualifier$$Lambda$325/0x0000000800e0a3d8
1795:             1             16  io.micronaut.jackson.$BeanConfiguration
1796:             1             16  io.micronaut.jackson.convert.JacksonConverterRegistrar$$Lambda$238/0x0000000800daf6f0
1797:             1             16  io.micronaut.jackson.convert.JacksonConverterRegistrar$$Lambda$239/0x0000000800daf928
1798:             1             16  io.micronaut.jackson.convert.JacksonConverterRegistrar$$Lambda$240/0x0000000800dafb60
1799:             1             16  io.micronaut.jackson.convert.JacksonConverterRegistrar$$Lambda$241/0x0000000800db0850
1800:             1             16  io.micronaut.jackson.convert.JacksonConverterRegistrar$$Lambda$242/0x0000000800db0a88
1801:             1             16  io.micronaut.jackson.convert.JacksonConverterRegistrar$$Lambda$243/0x0000000800db0cc0
1802:             1             16  io.micronaut.jackson.convert.JacksonConverterRegistrar$$Lambda$244/0x0000000800db0ef8
1803:             1             16  io.micronaut.jackson.env.CloudFoundryVcapApplicationPropertySourceLoader
1804:             1             16  io.micronaut.jackson.env.CloudFoundryVcapServicesPropertySourceLoader
1805:             1             16  io.micronaut.jackson.env.EnvJsonPropertySourceLoader
1806:             1             16  io.micronaut.jackson.env.JsonPropertySourceLoader
1807:             1             16  io.micronaut.reactive.rxjava2.RxInstrumenterFactory
1808:             1             16  io.micronaut.reactive.rxjava2.RxJava2Instrumentation$$Lambda$291/0x0000000800df8240
1809:             1             16  io.micronaut.reactive.rxjava2.RxJava2Instrumentation$$Lambda$292/0x0000000800df8468
1810:             1             16  io.micronaut.reactive.rxjava2.RxJava2Instrumentation$$Lambda$293/0x0000000800df8690
1811:             1             16  io.micronaut.reactive.rxjava2.RxJava2Instrumentation$$Lambda$294/0x0000000800df88b8
1812:             1             16  io.micronaut.reactive.rxjava2.RxJava2Instrumentation$$Lambda$295/0x0000000800df8ae0
1813:             1             16  io.micronaut.reactive.rxjava2.RxJava2Instrumentation$$Lambda$296/0x0000000800df8f08
1814:             1             16  io.micronaut.reactive.rxjava2.RxJava2Instrumentation$$Lambda$297/0x0000000800df9130
1815:             1             16  io.micronaut.reactive.rxjava2.RxJava2Instrumentation$$Lambda$298/0x0000000800df9358
1816:             1             16  io.micronaut.reactive.rxjava2.RxJava2Instrumentation$$Lambda$299/0x0000000800df9580
1817:             1             16  io.micronaut.reactive.rxjava2.RxJava2Instrumentation$$Lambda$300/0x0000000800df97a8
1818:             1             16  io.micronaut.reactive.rxjava2.RxJava2Instrumentation$$Lambda$301/0x0000000800df9c28
1819:             1             16  io.micronaut.reactive.rxjava2.RxJava2Instrumentation$$Lambda$302/0x0000000800dfa0a0
1820:             1             16  io.micronaut.reactive.rxjava2.RxJava2Instrumentation$$Lambda$303/0x0000000800dfa4e0
1821:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar
1822:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$245/0x0000000800db8270
1823:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$246/0x0000000800db84b0
1824:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$247/0x0000000800db86f0
1825:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$248/0x0000000800db8930
1826:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$249/0x0000000800db8b70
1827:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$250/0x0000000800dc31e0
1828:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$251/0x0000000800dc3420
1829:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$252/0x0000000800dc3660
1830:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$253/0x0000000800dc38a0
1831:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$254/0x0000000800dc3ae0
1832:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$255/0x0000000800dc3d20
1833:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$256/0x0000000800dd6f98
1834:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$257/0x0000000800dd71d8
1835:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$258/0x0000000800dd7418
1836:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$259/0x0000000800dd7658
1837:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$260/0x0000000800ddf008
1838:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$261/0x0000000800ddf248
1839:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$262/0x0000000800ddf488
1840:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$263/0x0000000800ddf6c8
1841:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$264/0x0000000800ddf908
1842:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$265/0x0000000800df2c70
1843:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$266/0x0000000800df2eb0
1844:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$267/0x0000000800df30f0
1845:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$268/0x0000000800df3330
1846:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$269/0x0000000800df3570
1847:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$270/0x0000000800df37b0
1848:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$271/0x0000000800df39f0
1849:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$272/0x0000000800df3c30
1850:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$273/0x0000000800df3e70
1851:             1             16  io.micronaut.reactive.rxjava2.converters.RxJavaConverterRegistrar$$Lambda$274/0x0000000800df40b0
1852:             1             16  io.micronaut.retry.annotation.$DefaultRetryPredicate$IntrospectionRef
1853:             1             16  io.micronaut.runtime.converters.time.TimeConverterRegistrar
1854:             1             16  io.micronaut.runtime.converters.time.TimeConverterRegistrar$$Lambda$275/0x0000000800df42f0
1855:             1             16  io.micronaut.runtime.converters.time.TimeConverterRegistrar$$Lambda$276/0x0000000800df4520
1856:             1             16  io.micronaut.runtime.converters.time.TimeConverterRegistrar$$Lambda$277/0x0000000800df4758
1857:             1             16  io.micronaut.runtime.converters.time.TimeConverterRegistrar$$Lambda$278/0x0000000800df4990
1858:             1             16  io.micronaut.runtime.converters.time.TimeConverterRegistrar$$Lambda$279/0x0000000800df4bc8
1859:             1             16  io.micronaut.runtime.converters.time.TimeConverterRegistrar$$Lambda$280/0x0000000800df4e00
1860:             1             16  io.micronaut.runtime.converters.time.TimeConverterRegistrar$$Lambda$281/0x0000000800df5038
1861:             1             16  io.micronaut.runtime.converters.time.TimeConverterRegistrar$$Lambda$282/0x0000000800df5270
1862:             1             16  io.micronaut.runtime.http.codec.MediaTypeCodecRegistryFactory
1863:             1             16  io.micronaut.runtime.http.scope.RequestCustomScope
1864:             1             16  io.micronaut.runtime.http.scope.RequestCustomScope$$Lambda$446/0x0000000800eec520
1865:             1             16  io.micronaut.scheduling.executor.$UserExecutorConfiguration$IntrospectionRef
1866:             1             16  io.micronaut.scheduling.executor.DefaultExecutorSelector$$Lambda$397/0x0000000800e621d0
1867:             1             16  io.micronaut.scheduling.instrument.ExecutorServiceInstrumenter
1868:             1             16  io.micronaut.scheduling.instrument.InvocationInstrumenter$$Lambda$433/0x0000000800ee2d78
1869:             1             16  io.micronaut.scheduling.instrument.MultipleInvocationInstrumenter
1870:             1             16  io.micronaut.scheduling.instrument.MultipleInvocationInstrumenter$$Lambda$437/0x0000000800ee4958
1871:             1             16  io.micronaut.scheduling.io.watch.$FileWatchCondition$IntrospectionRef
1872:             1             16  io.micronaut.validation.validator.constraints.$DefaultConstraintValidators$IntrospectionRef
1873:             1             16  io.micronaut.validation.validator.extractors.$DefaultValueExtractors$IntrospectionRef
1874:             1             16  io.micronaut.web.router.AnnotatedMethodRouteBuilder$$Lambda$342/0x0000000800e15bd8
1875:             1             16  io.micronaut.web.router.DefaultRouteBuilder$1
1876:             1             16  io.micronaut.web.router.DefaultRouteBuilder$DefaultUriRoute$$Lambda$423/0x0000000800edc548
1877:             1             16  io.micronaut.web.router.DefaultRouter$$Lambda$359/0x0000000800e1e988
1878:             1             16  io.micronaut.web.router.DefaultRouter$$Lambda$428/0x0000000800ee1bd0
1879:             1             16  io.micronaut.web.router.DefaultRouter$$Lambda$429/0x0000000800ee1e28
1880:             1             16  io.micronaut.web.router.DefaultRouter$$Lambda$430/0x0000000800ee2080
1881:             1             16  io.micronaut.web.router.naming.HyphenatedUriNamingStrategy
1882:             1             16  io.micronaut.websocket.context.WebSocketBeanRegistry$1
1883:             1             16  io.netty.buffer.AbstractReferenceCountedByteBuf$1
1884:             1             16  io.netty.buffer.ByteBufUtil$1
1885:             1             16  io.netty.buffer.ByteBufUtil$2
1886:             1             16  io.netty.buffer.PoolThreadCache$MemoryRegionCache$1
1887:             1             16  io.netty.buffer.PooledByteBufAllocator$1
1888:             1             16  io.netty.buffer.PooledByteBufAllocatorMetric
1889:             1             16  io.netty.buffer.PooledUnsafeDirectByteBuf$1
1890:             1             16  io.netty.channel.ChannelFutureListener$1
1891:             1             16  io.netty.channel.ChannelFutureListener$2
1892:             1             16  io.netty.channel.ChannelFutureListener$3
1893:             1             16  io.netty.channel.ChannelHandlerMask$1
1894:             1             16  io.netty.channel.ChannelOutboundBuffer$1
1895:             1             16  io.netty.channel.ChannelOutboundBuffer$Entry$1
1896:             1             16  io.netty.channel.DefaultChannelPipeline$1
1897:             1             16  io.netty.channel.DefaultMessageSizeEstimator
1898:             1             16  io.netty.channel.DefaultMessageSizeEstimator$HandleImpl
1899:             1             16  io.netty.channel.DefaultSelectStrategy
1900:             1             16  io.netty.channel.DefaultSelectStrategyFactory
1901:             1             16  io.netty.channel.group.DefaultChannelGroup$1
1902:             1             16  io.netty.channel.group.VoidChannelGroupFuture
1903:             1             16  io.netty.channel.nio.AbstractNioByteChannel$1
1904:             1             16  io.netty.handler.codec.ByteToMessageDecoder$1
1905:             1             16  io.netty.handler.codec.ByteToMessageDecoder$2
1906:             1             16  io.netty.handler.codec.CharSequenceValueConverter
1907:             1             16  io.netty.handler.codec.CodecOutputList$1
1908:             1             16  io.netty.handler.codec.CodecOutputList$2
1909:             1             16  io.netty.handler.codec.http.DefaultHttpHeaders$1
1910:             1             16  io.netty.handler.codec.http.DefaultHttpHeaders$2
1911:             1             16  io.netty.handler.codec.http.DefaultHttpHeaders$HeaderValueConverter
1912:             1             16  io.netty.handler.codec.http.DefaultHttpHeaders$HeaderValueConverterAndValidator
1913:             1             16  io.netty.handler.codec.http.EmptyHttpHeaders
1914:             1             16  io.netty.handler.codec.http.LastHttpContent$1
1915:             1             16  io.netty.handler.flow.FlowControlHandler$RecyclableArrayDeque$1
1916:             1             16  io.netty.handler.timeout.IdleStateHandler$1
1917:             1             16  io.netty.util.AsciiString$1
1918:             1             16  io.netty.util.AsciiString$2
1919:             1             16  io.netty.util.NettyRuntime$AvailableProcessorsHolder
1920:             1             16  io.netty.util.Recycler$1
1921:             1             16  io.netty.util.Recycler$3
1922:             1             16  io.netty.util.collection.CharObjectHashMap$1
1923:             1             16  io.netty.util.collection.CharObjectHashMap$EntrySet
1924:             1             16  io.netty.util.collection.CharObjectHashMap$KeySet
1925:             1             16  io.netty.util.concurrent.AbstractScheduledEventExecutor$1
1926:             1             16  io.netty.util.concurrent.AbstractScheduledEventExecutor$2
1927:             1             16  io.netty.util.concurrent.DefaultEventExecutorChooserFactory
1928:             1             16  io.netty.util.concurrent.DefaultPromise$CauseHolder
1929:             1             16  io.netty.util.concurrent.FastThreadLocal
1930:             1             16  io.netty.util.concurrent.GlobalEventExecutor$1
1931:             1             16  io.netty.util.concurrent.GlobalEventExecutor$TaskRunner
1932:             1             16  io.netty.util.concurrent.RejectedExecutionHandlers$1
1933:             1             16  io.netty.util.concurrent.SingleThreadEventExecutor$1
1934:             1             16  io.netty.util.internal.CleanerJava9
1935:             1             16  io.netty.util.internal.PlatformDependent$1
1936:             1             16  io.netty.util.internal.PlatformDependent$2
1937:             1             16  io.netty.util.internal.SocketUtils$5
1938:             1             16  io.netty.util.internal.TypeParameterMatcher$1
1939:             1             16  io.reactivex.internal.functions.ObjectHelper$BiObjectPredicate
1940:             1             16  io.reactivex.internal.operators.flowable.FlowableFromPublisher
1941:             1             16  io.reactivex.internal.operators.flowable.FlowableJust
1942:             1             16  io.reactivex.internal.operators.single.SingleJust
1943:             1             16  io.reactivex.internal.util.AtomicThrowable
1944:             1             16  java.io.FileDescriptor$1 (java.base@15.0.1)
1945:             1             16  java.io.FilePermission$1 (java.base@15.0.1)
1946:             1             16  java.io.RandomAccessFile$2 (java.base@15.0.1)
1947:             1             16  java.lang.ApplicationShutdownHooks$1 (java.base@15.0.1)
1948:             1             16  java.lang.CharacterData00 (java.base@15.0.1)
1949:             1             16  java.lang.CharacterDataLatin1 (java.base@15.0.1)
1950:             1             16  java.lang.Class$$Lambda$9/0x0000000800b72fb8 (java.base@15.0.1)
1951:             1             16  java.lang.ClassValue$Identity (java.base@15.0.1)
1952:             1             16  java.lang.Float (java.base@15.0.1)
1953:             1             16  java.lang.ProcessEnvironment$StringEntrySet (java.base@15.0.1)
1954:             1             16  java.lang.Runtime (java.base@15.0.1)
1955:             1             16  java.lang.String$CaseInsensitiveComparator (java.base@15.0.1)
1956:             1             16  java.lang.StringCoding$1 (java.base@15.0.1)
1957:             1             16  java.lang.System$2 (java.base@15.0.1)
1958:             1             16  java.lang.System$LoggerFinder$$Lambda$146/0x0000000800c029e0 (java.base@15.0.1)
1959:             1             16  java.lang.Terminator$1 (java.base@15.0.1)
1960:             1             16  java.lang.invoke.ClassSpecializer$1 (java.base@15.0.1)
1961:             1             16  java.lang.invoke.MemberName$Factory (java.base@15.0.1)
1962:             1             16  java.lang.invoke.MethodHandleImpl$1 (java.base@15.0.1)
1963:             1             16  java.lang.invoke.StringConcatFactory$1 (java.base@15.0.1)
1964:             1             16  java.lang.invoke.StringConcatFactory$2 (java.base@15.0.1)
1965:             1             16  java.lang.invoke.StringConcatFactory$3 (java.base@15.0.1)
1966:             1             16  java.lang.invoke.VarHandle$1 (java.base@15.0.1)
1967:             1             16  java.lang.management.DefaultPlatformMBeanProvider (java.management@15.0.1)
1968:             1             16  java.lang.management.ManagementFactory$$Lambda$371/0x0000000800da5d00 (java.management@15.0.1)
1969:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$373/0x0000000800e40040 (java.management@15.0.1)
1970:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$376/0x0000000800e45368 (java.management@15.0.1)
1971:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$377/0x0000000800e455a8 (java.management@15.0.1)
1972:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$378/0x0000000800e457e8 (java.management@15.0.1)
1973:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$382/0x0000000800e460d8 (java.management@15.0.1)
